,favorite_count,hash_tags,id,media,retweet_count,text,timestamp,url,user_follower_count,user_id,user_screen_name,,misinformation,reasoning,attitude
101,139,[],1.02E+18,[],162,"California has some of the strongest mandatory vaccination laws in the country. But a rising number of parents are seeking medical exemptions, risking an outbreak. \n\nAt one Northern California school, 58% of kindergarteners are exempted. https://t.co/LrdmrhT0iJ https://t.co/G1AJQLHSZw",Fri Jul 13 23:35:05 +0000 2018,[],3241871,16664681,b'latimes',,0,14,1
102,337,[],1.02E+18,[],208,Meningococcal B can be a devastating disease.Too many families have seen this first hand. It\xe2\x80\x99s also fully preventable with a vaccination. Last year I wrote to Turnbull seeking action to get the vaccine available to our kids. Today I\xe2\x80\x99ve written again. https://t.co/k8mZ2ePxxQ,Tue Jul 17 10:20:43 +0000 2018,[],296190,137198586,b'billshortenmp',,0,14,1
103,795,[],1.02E+18,[],220,Launched state-wide Measles-Rubella vaccination drive from Gandhinagar. #MRVaccination https://t.co/ALL3NUSu1H,Mon Jul 16 10:15:06 +0000 2018,[],2208798,627355202,b'vijayrupanibjp',,0,14,1
104,108,[],1.02E+18,[],90,"Vaccination is an important part of managing #diabetes. Do you know the recommended vaccines for adults living with diabetes, such as the new #shingles vaccine? https://t.co/u7VRmv57Jk https://t.co/c88tAYSdAd",Tue Jul 17 16:45:04 +0000 2018,[],1081567,146569971,b'CDCgov',,0,2,1
108,0,[],1.02E+18,[],0,Vaccination seems like a set up to me. https://t.co/a0BkIPNTnY,Sat Jul 21 16:09:06 +0000 2018,[],1898,3402827602,b'GLOCKlSM',,0,14,0
109,0,[],1.02E+18,[],28,RT @HPVAction: It's been a momentous week! JCVI recommended HPV vaccination for boys. @scotgov &amp; @WelshGovernment immediately said they wou\xe2\x80\xa6,Sat Jul 21 16:08:33 +0000 2018,[],3671,1691801,b'mpntod',,0,14,1
110,0,[],1.02E+18,[],14,RT @maulikdr: Here is what #Parents can do to reduce anxiety prior to vaccination in #MRVCGujarat #MRCampaign @kumarmanish9 @abhisheksinghD\xe2\x80\xa6,Sat Jul 21 16:07:53 +0000 2018,[],2172,1277683627,b'LetsTalkGujarat',,0,14,0
111,0,[],1.02E+18,[],6,RT @SilentSpring05: WARNING! The Purdue Vaccination Studies And Auto-Antibodies. #Vaccines are not safe! #dogs #pets #cancer https://t.co/S\xe2\x80\xa6,Sat Jul 21 16:06:43 +0000 2018,[],866,2835337844,b'theruralists',,2,2,-1
113,0,[],1.02E+18,[],0,MSF Helps Fill Vaccination Gap in War-Torn CAR https://t.co/wQH9dwiDTD via @YouTube,Sat Jul 21 16:04:06 +0000 2018,[],1674,30934869,b'ayhsWTP56',,0,14,1
114,0,[],1.02E+18,[],2,"RT @ImmunizedotCa: Provincial and Territorial Routine Vaccination Programs for Healthy, Previously Immunized Adults | @GovCanHealth | https\xe2\x80\xa6",Sat Jul 21 16:03:57 +0000 2018,[],401,588330753,b'CathyFarrow1',,0,14,1
115,0,[],1.02E+18,[],0,"Shira is this sweet cat of almost 3 years old currently residing with tens of other cats in a dog shelter near Bucharest, Romania. \nPease help Shira pay for her vaccination (26 Euro needed. paypal:... https://t.co/atddnmSVrd",Sat Jul 21 16:03:37 +0000 2018,[],44,466339697,b'DanielaVlad_tw',,2,14,1
116,0,[],1.02E+18,[],0,Vaccination against FIV helps in preventing the disease. https://t.co/Pk2rk4zORJ #cats #feline #felinevirus #virus,Sat Jul 21 16:01:33 +0000 2018,[],62,2716458746,b'AtlantaPetCare',,2,14,1
117,0,[],1.02E+18,[],175,"RT @UNICEF: Every year, over 1.5m child deaths could be avoided through vaccination. \n\nThis little one holds up her vaccination card in Yem\xe2\x80\xa6",Sat Jul 21 16:00:57 +0000 2018,[],3272,944212070,b'OmNico72',,0,2,1
119,0,[],1.02E+18,[],0,"b""@Paquita_337 one in question, vaccination could have saved many lives. Of course, the vaccine didn't exist back then, which is why smallpox could be used as a biological weapon.""",Sat Jul 21 15:59:55 +0000 2018,[],444,22993266,b'alc_anthro',,0,2,1
133,0,[],1.02E+18,[],0,b'@EmmaGPaley @doritmi @t3tragrammat0n @mcfunny @thereal_truther @LynnleeMavakay @WendyOrent @VeritasEver @fiski70 @maunablissed @Just4TheCause @BlueLionBlog @janem1276 @toppediatrician @viva__lala @lifebiomedguru @chrisvcsefalvay @Apotheosis1974 @Bibimunoz67 @Whats_The_Harm @mmelgar09 @ProAntiVaxxer @jkellyca @GeoffSchuler @Gardeniagal4 @sarah_sxlxp @kenjaques @DansMonkeyShack @babyname_maven @rugbyrhino16 @RightWingBlack2 @Somemyrrh @PharmaNemesis @Joshua1_5 @ghoppe @andre__levy @VaccineUK @LiamKav @itsmepanda1 @quietlynowshhh @KitemanArgues @Playerking95 @skepticalraptor @Melissa232220 @PileOfGoop @werewecrooked @kidsdoc1962 @and_kell @MilanovNina @steffieschiltz https://t.co/vzTbdM0N9i\nhttps://t.co/1FxEimyUkQ\nhttps://t.co/OtCzm4Lp5i\nhttps://t.co/5DdoJNKZt2\nhttps://t.co/HByjjWbagP\nA little more on vax history for those with the courage to investigate. https://t.co/Fj29AqVjd3',Sat Jul 21 15:59:20 +0000 2018,[],505,40308046,b'djt10',,0,2,1
134,0,[],1.02E+18,[],2,RT @SNCCLA: Has the anti-vaccine movement affected vaccination rates? https://t.co/PekJWsk8Wn #vaxxed #vaccineswork https://t.co/qkBFtzBpqs\xe2\x80\xa6,Sat Jul 21 15:59:03 +0000 2018,[],939,2314489021,b'ParentAlerte',,0,14,1
136,178,[],1.02E+18,[],55,"YES YES YES.\nAs someone who almost died of measles at 17, believe me when I say: VACCINATE - YOUR - CHILDREN. https://t.co/Q1JLRi3LAO",Sat Jul 21 04:51:27 +0000 2018,[],56667,33216799,b'vanbadham',,0,2,1
137,5,[],1.02E+18,[],9,"This invention keeps vaccines cold without power for at least five days, and is helping to vaccinate vulnerable people in the Democratic Republic of the Congo https://t.co/XIbmlRJglp @gatesfoundation #vaccineswork https://t.co/uAxRwfIWdI",Sat Jul 21 10:00:41 +0000 2018,[],3131,7.84E+17,b'CEPIvaccines',,0,14,1
138,776,[],1.02E+18,[],130,Australia fines parents who don\xe2\x80\x99t vaccinate kids. Should Canada? https://t.co/PuvX0LG7Tc,Thu Jul 12 16:29:30 +0000 2018,[],691270,203123011,b'CTVNews',,0,14,1
139,221,[],1.02E+18,[],120,The liberals who tell you to vaccinate their children? \n\nYeah. \n\nThey aren\xe2\x80\x99t vaccinating their own. https://t.co/hwGuxa1VP3,Fri Jul 13 23:42:58 +0000 2018,[],424620,358545917,b'Cernovich',,0,14,0
140,204,[],1.02E+18,[],93,VACCINATE YOUR CHILD YOU PIECES OF CRAP O\xcc\xb6R\xcc\xb6 \xcc\xb6K\xcc\xb6E\xcc\xb6E\xcc\xb6P\xcc\xb6 \xcc\xb6T\xcc\xb6H\xcc\xb6E\xcc\xb6M\xcc\xb6 \xcc\xb6A\xcc\xb6T\xcc\xb6 \xcc\xb6H\xcc\xb6O\xcc\xb6M\xcc\xb6E\xcc\xb6 \xcc\xb6A\xcc\xb6W\xcc\xb6A\xcc\xb6Y\xcc\xb6 \xcc\xb6F\xcc\xb6R\xcc\xb6O\xcc\xb6M\xcc\xb6 \xcc\xb6B\xcc\xb6A\xcc\xb6B\xcc\xb6I\xcc\xb6E\xcc\xb6S\xcc\xb6 \xcc\xb6W\xcc\xb6H\xcc\xb6O\xcc\xb6 \xcc\xb6A\xcc\xb6R\xcc\xb6E\xcc\xb6 \xcc\xb6T\xcc\xb6O\xcc\xb6O\xcc\xb6 \xcc\xb6Y\xcc\xb6O\xcc\xb6U\xcc\xb6N\xcc\xb6G\xcc\xb6 \xcc\xb6T\xcc\xb6O\xcc\xb6 \xcc\xb6B\xcc\xb6E\xcc\xb6 \xcc\xb6V\xcc\xb6A\xcc\xb6C\xcc\xb6C\xcc\xb6I\xcc\xb6N\xcc\xb6A\xcc\xb6T\xcc\xb6E\xcc\xb6D\xcc\xb6\nhttps://t.co/mds1MuTgCE,Fri Jul 13 16:30:14 +0000 2018,[],56890,852269288,b'BenjaminNorton',,0,14,1
141,62,[],1.02E+18,[],45,Parents who choose not to vaccinate put their children and others at risk of preventable disease. This tool helps #health professionals communicate these risks and responsibilities: https://t.co/PP46n1N18r #VaccinesWork #WhyIVax https://t.co/VTxJoP9Vsc,Wed Jul 18 19:47:36 +0000 2018,[],5096,1089830748,b'CanPaedSociety',,0,14,1
142,39,[],1.02E+18,[],46,#DYK: Over 95% of human deaths due to #rabies occur in the #Asia and #Africa regions.\n\nRabies is a vaccine-preventable disease. Vaccinate your dog \xf0\x9f\x90\x95. Stop dog to human transmission of rabies. https://t.co/VfwPxJluwk https://t.co/rTRPJS4okk,Wed Jul 18 11:16:37 +0000 2018,[],26539,544389588,b'WHOAFRO',,2,3,1
143,160,[],1.02E+18,[],36,You are too stupid to follow me. I linked to an article ABOUT LIBERALS in California who do not vaccinate despite telling others to. I said nothing about my own choices. https://t.co/jhHNNyYlN2,Fri Jul 13 23:50:48 +0000 2018,[],424620,358545917,b'Cernovich',,1,3,-1
144,30,[],1.02E+18,[],22,Scotland to become first part of UK to vaccinate boys against HPV\n\nFull story: https://t.co/GqHsPutHir\n\n@theipaper #HPV #HPVvaccine @JoeFitzSNP https://t.co/huu1yZTHws,Wed Jul 18 16:03:35 +0000 2018,[],4122,111025673,b'cghgreen',,0,14,1
145,186,[],1.02E+18,[],25,Should Canadian parents be fined if they choose not to vaccinate their kids?  https://t.co/qDsysdtESe,Sat Jul 14 15:01:00 +0000 2018,[],272710,16313405,b'CTVVancouver',,0,14,1
146,27,[],1.02E+18,[],18,"The armed conflict in #SouthSudan has undermined the country\xe2\x80\x99s veterinary services, affecting communities that depend on these animals for their survival. We have identified a need to vaccinate 60,000 animals, benefitting 30,000 people in surrounding areas of Udier, Upper Nile. https://t.co/FgB1opoua7",Mon Jul 16 13:31:00 +0000 2018,[],240962,3040880860,b'ICRC_Africa',,2,14,1
150,0,[],1.02E+18,[],74,RT @Nonsensicole: Today I learned that some parents refuse to vaccinate their teenage daughters against HPV because they worry that it will\xe2\x80\xa6,Sat Jul 21 16:09:11 +0000 2018,[],88,983382620,b'OctagonalSquare',,0,14,0
151,0,[],1.02E+18,[],82,"RT @himynameisaine: JUST GET VACCINATED, GET YOUR KIDS VACCINATED, TELL OTHER PEOPLE TO VACCINATE, FOR GOD'S SAKE https://t.co/RC9vejiAML",Sat Jul 21 16:08:43 +0000 2018,[],40,37226417,b'sean_walsh1',,0,14,1
153,0,[],1.02E+18,[],74,b'RT @Nonsensicole: Today I learned that some parents refuse to vaccinate their teenage daughters against HPV because they worry that it will\xe2\x80\xa6',Sat Jul 21 16:07:56 +0000 2018,[],16,9.90E+17,b'bloodkingswife',,0,14,0
154,0,[],1.02E+18,[],55,"RT @vanbadham: YES YES YES.\nAs someone who almost died of measles at 17, believe me when I say: VACCINATE - YOUR - CHILDREN. https://t.co/Q\xe2\x80\xa6",Sat Jul 21 16:06:20 +0000 2018,[],2138,576451623,b'Cobra1A',,0,2,1
155,0,[],1.02E+18,[],0,"Flu vax is made to order each year. Once it's gone, it's gone!\n\nHelp us make sure we have enough for your employees...\n\nTell us now approx how many vaccines you think you'll need, with no obligation at this time. https://t.co/8dp3P3JnWW\n\n#fluvaccine #vaccinate https://t.co/DtLzPtIuGX",Sat Jul 21 16:04:43 +0000 2018,[],1230,347495967,b'allhealthmatt',,0,14,1
156,0,[],1.02E+18,[],1,RT @Ayyeexitsalison: BrUh I\xe2\x80\x99M FUCKING DEAD \xf0\x9f\x98\x82\xf0\x9f\x98\x82 vaccinate ya damn kids https://t.co/69Yna5uqEP,Sat Jul 21 16:04:38 +0000 2018,[],345,236207751,b'AmmmyPawelek',,0,14,1
157,0,[],1.02E+18,[],5,RT @UnmeshDr: Every #parents have responsibilities that #vaccinate #child and #prevent your #child and #communitychild from deadly disease\xe2\x80\xa6,Sat Jul 21 16:04:29 +0000 2018,[],1009,74566742,b'riaayumirza',,0,14,1
158,0,[],1.02E+18,[],122691,RT @ASassyMermaid: A baby died in Oklahoma this week from meningitis. He was 4 months old and caught it from an older child who WASNT VACCI\xe2\x80\xa6,Sat Jul 21 16:02:57 +0000 2018,[],58,8.62E+17,b'OneCheeseToasty',,0,14,1
159,0,[],1.02E+18,[],82,"RT @himynameisaine: JUST GET VACCINATED, GET YOUR KIDS VACCINATED, TELL OTHER PEOPLE TO VACCINATE, FOR GOD'S SAKE https://t.co/RC9vejiAML",Sat Jul 21 15:59:59 +0000 2018,[],391,21444405,b'minnyshell',,0,14,1
160,0,[],1.02E+18,[],74,RT @Nonsensicole: Today I learned that some parents refuse to vaccinate their teenage daughters against HPV because they worry that it will\xe2\x80\xa6,Sat Jul 21 15:53:47 +0000 2018,[],7160,15348894,b'MitsuShow',,0,14,0
161,0,[],1.02E+18,[],1,RT @ninawowp: Just having an extension of this conversation: \n\nLast year my  1yr old had 3 hospital stays;  2 in the ICU. She has asthma. T\xe2\x80\xa6,Sat Jul 21 15:51:00 +0000 2018,[],513,3309533229,b'MondouxLab',,0,2,1
174,0,[],1.02E+18,[],0,"This makes me so mad... vaccinate your kids, people! \xf0\x9f\x98\xa1 https://t.co/1CSU96pUx8",Sat Jul 21 15:47:29 +0000 2018,[],254,573784073,b'OrlaMatthews',,0,14,1
175,0,[],1.02E+18,[],0,b'@FleaBagLady @DoctorChristian Ps I vaccinate my kids -my son was brain damaged so I consider myself to be an ex-vaxxer.\nStudies also prove that the unvaccinated children have lower rates of autism and adhd - how many more kids have to be harmed. It is mainly boys too. As oestrogen is more protective of brain',Sat Jul 21 15:46:00 +0000 2018,[],3485,3655550867,b'Charbrevolution',,1,4,-1
176,0,[],1.02E+18,[],0,"\xe2\x80\x9cCROPPING DOGS ESRS IS ANIMAL CRUELTY\xe2\x80\x9d \n\nYells the person who doesn\xe2\x80\x99t vaccinate her child, and Pinterest ideas of a nose job, boob job, and butt job",Sat Jul 21 15:44:30 +0000 2018,[],446,59271452,b'Amy_LynnSpears',,0,14,0
,,,,,,,,,,,,,313,,
